UNITID,SCFA1N,SCFA1P,SCFA11N,SCFA11P,SCFA12N,SCFA12P,SCFA13N,SCFA13P,SCFA14N,SCFA14P,SCFA2,SCFY1N,SCFY1P,SCFY2,ANYAIDN,ANYAIDP,FGRNT_N,FGRNT_P,FGRNT_A,SGRNT_N,SGRNT_P,SGRNT_A,IGRNT_N,IGRNT_P,IGRNT_A,LOAN_N,LOAN_P,LOAN_A,SCUGFFN,SCUGRAD,UAGRNTT,UPGRNTN,AGRNT_N,AGRNT_P,AGRNT_A,PGRNT_N,PGRNT_P,PGRNT_A,OFGRT_N,OFGRT_P,OFGRT_A,FLOAN_N,FLOAN_P,FLOAN_A,OLOAN_N,OLOAN_P,OLOAN_A,UAGRNTN,UAGRNTP,UAGRNTA,UPGRNTP,UPGRNTT,UPGRNTA,UFLOANN,UFLOANP,UFLOANT,UFLOANA,AGRNT_T,FGRNT_T,PGRNT_T,OFGRT_T,SGRNT_T,IGRNT_T,LOAN_T,FLOAN_T,OLOAN_T,AIDFSIN,AIDFSIP,SCUGDGSK,SCUGNDGS,SCFA2DG,SCFY2DG,SCFY2ND,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGAGRNTA,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UNDAGRNTA,UDGPGRNTP,UDGFLOANP
446118,,,,,,,,,,,,563.0,67.0,841.0,519.0,92.0,513.0,91.0,4886.0,0.0,0.0,,110.0,20.0,182.0,447.0,79.0,7128.0,563,841,3507546.0,564,519.0,92.0,4868.0,396.0,70.0,4526.0,446.0,79.0,1601.0,447.0,79.0,7128.0,0.0,0.0,,766,91,4579.0,67,2467533.0,4375.0,666,79,4749993.0,7132.0,2526269.0,2506271.0,1792402.0,713869.0,0.0,19998.0,3186015.0,3186015.0,0.0,519.0,92.0,841,0,,841.0,0.0,766,91,3507546.0,4579.0,0,0,0.0,,67.0,79.0
446127,46.0,23.0,,,,,,,,,200.0,,,,45.0,98.0,44.0,96.0,3629.0,4.0,9.0,867.0,0.0,0.0,,43.0,93.0,6566.0,46,200,701644.0,186,44.0,96.0,3707.0,44.0,96.0,3629.0,0.0,0.0,,43.0,93.0,6566.0,0.0,0.0,,194,97,3617.0,93,679096.0,3651.0,194,97,1319127.0,6800.0,163129.0,159660.0,159660.0,0.0,3469.0,0.0,282327.0,282327.0,0.0,45.0,98.0,200,0,200.0,,,194,97,701644.0,3617.0,0,0,0.0,,93.0,97.0
446163,230.0,48.0,,,,,,,,,483.0,,,,230.0,100.0,230.0,100.0,4895.0,0.0,0.0,,0.0,0.0,,230.0,100.0,4000.0,230,483,2050966.0,300,230.0,100.0,4895.0,230.0,100.0,4895.0,0.0,0.0,,230.0,100.0,4000.0,0.0,0.0,,300,62,6837.0,62,2050966.0,6837.0,483,100,2220648.0,4598.0,1125900.0,1125900.0,1125900.0,0.0,0.0,0.0,920000.0,920000.0,0.0,230.0,100.0,483,0,483.0,,,300,62,2050966.0,6837.0,0,0,0.0,,62.0,100.0
446206,,,,,,,,,,,,18.0,38.0,47.0,15.0,83.0,9.0,50.0,8259.0,0.0,0.0,,0.0,0.0,,13.0,72.0,9021.0,18,47,130988.0,29,9.0,50.0,8259.0,9.0,50.0,8259.0,0.0,0.0,,13.0,72.0,9021.0,0.0,0.0,,29,62,4517.0,62,130988.0,4517.0,33,70,210463.0,6378.0,74330.0,74330.0,74330.0,0.0,0.0,0.0,117276.0,117276.0,0.0,15.0,83.0,47,0,,47.0,0.0,29,62,130988.0,4517.0,0,0,0.0,,62.0,70.0
446224,0.0,0.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,0,12,0.0,0,,,,,,,,,,,,,,,,0,0,,0,0.0,,0,0,0.0,,,,,,,,,,,,,12,0,12.0,,,0,0,0.0,,0,0,0.0,,0.0,0.0
446233,23.0,16.0,,,,,,,,,141.0,,,,23.0,100.0,23.0,100.0,5884.0,3.0,13.0,1833.0,23.0,100.0,3720.0,13.0,57.0,5288.0,23,141,1430274.0,71,23.0,100.0,9842.0,11.0,48.0,5864.0,23.0,100.0,3079.0,13.0,57.0,5288.0,0.0,0.0,,135,96,10595.0,50,390473.0,5500.0,80,57,486158.0,6077.0,226371.0,135321.0,64501.0,70820.0,5500.0,85550.0,68750.0,68750.0,0.0,23.0,100.0,137,4,137.0,,,135,99,1430274.0,10595.0,0,0,0.0,,52.0,58.0
446242,,,,,,,,,,,,49.0,24.0,206.0,44.0,90.0,40.0,82.0,5945.0,0.0,0.0,,0.0,0.0,,42.0,86.0,8912.0,49,206,773614.0,152,40.0,82.0,5945.0,40.0,82.0,5945.0,0.0,0.0,,42.0,86.0,8912.0,0.0,0.0,,152,74,5090.0,74,769614.0,5063.0,157,76,1134627.0,7227.0,237796.0,237796.0,237796.0,0.0,0.0,0.0,374308.0,374308.0,0.0,44.0,90.0,206,0,,206.0,0.0,152,74,773614.0,5090.0,0,0,0.0,,74.0,76.0
446251,58.0,56.0,,,,,,,,,104.0,,,,43.0,74.0,24.0,41.0,3333.0,0.0,0.0,,0.0,0.0,,43.0,74.0,465.0,58,104,80000.0,24,24.0,41.0,3333.0,24.0,41.0,3333.0,0.0,0.0,,43.0,74.0,465.0,0.0,0.0,,24,23,3333.0,23,80000.0,3333.0,43,41,170000.0,3953.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,20000.0,20000.0,0.0,43.0,74.0,104,0,104.0,,,24,23,80000.0,3333.0,0,0,0.0,,23.0,41.0
446260,,,,,,,,,,,,439.0,32.0,1392.0,266.0,61.0,179.0,41.0,4426.0,139.0,32.0,2683.0,0.0,0.0,,256.0,58.0,6624.0,439,1392,2695834.0,498,179.0,41.0,6509.0,179.0,41.0,4426.0,0.0,0.0,,256.0,58.0,6624.0,0.0,0.0,,510,37,5286.0,36,2218595.0,4455.0,595,43,4190196.0,7042.0,1165166.0,792226.0,792226.0,0.0,372940.0,0.0,1695700.0,1695700.0,0.0,266.0,61.0,1392,0,,1392.0,0.0,510,37,2695834.0,5286.0,0,0,0.0,,36.0,43.0
446288,,,,,,,,,,,,7.0,6.0,112.0,6.0,86.0,6.0,86.0,6141.0,0.0,0.0,,0.0,0.0,,6.0,86.0,6752.0,7,112,398887.0,62,6.0,86.0,6141.0,6.0,86.0,5595.0,3.0,43.0,1092.0,6.0,86.0,6752.0,0.0,0.0,,78,70,5114.0,55,339078.0,5469.0,70,63,459253.0,6561.0,36846.0,36846.0,33570.0,3276.0,0.0,0.0,40510.0,40510.0,0.0,6.0,86.0,109,3,,109.0,3.0,76,70,392491.0,5164.0,2,67,6396.0,3198.0,57.0,64.0
446303,,,,,,,,,,,,3.0,3.0,103.0,3.0,100.0,3.0,100.0,5733.0,3.0,100.0,5633.0,0.0,0.0,,3.0,100.0,7133.0,3,103,596800.0,89,3.0,100.0,11367.0,3.0,100.0,5733.0,0.0,0.0,,3.0,100.0,7133.0,0.0,0.0,,92,89,6487.0,86,534000.0,6000.0,90,87,540000.0,6000.0,34100.0,17200.0,17200.0,0.0,16900.0,0.0,21400.0,21400.0,0.0,3.0,100.0,103,0,,103.0,0.0,92,89,596800.0,6487.0,0,0,0.0,,86.0,87.0
446349,2.0,8.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,25.0,,,,2.0,100.0,2.0,100.0,600.0,0.0,0.0,,0.0,0.0,,2.0,100.0,9329.0,2,25,138490.0,17,2.0,100.0,600.0,0.0,0.0,,2.0,100.0,600.0,2.0,100.0,9329.0,0.0,0.0,,19,76,7289.0,68,91326.0,5372.0,16,64,164567.0,10285.0,1200.0,1200.0,0.0,1200.0,0.0,0.0,18658.0,18658.0,0.0,2.0,100.0,25,0,25.0,,,19,76,138490.0,7289.0,0,0,0.0,,68.0,64.0
446385,63.0,25.0,,,,,,,,,251.0,,,,53.0,84.0,34.0,54.0,3374.0,3.0,5.0,3999.0,52.0,83.0,6963.0,26.0,41.0,5897.0,63,251,1815198.0,60,52.0,83.0,9400.0,11.0,17.0,5736.0,34.0,54.0,1519.0,26.0,41.0,5897.0,0.0,0.0,,207,82,8769.0,24,310920.0,5182.0,104,41,805572.0,7746.0,488794.0,114727.0,63092.0,51635.0,11997.0,362070.0,153315.0,153315.0,0.0,53.0,84.0,251,0,251.0,,,207,82,1815198.0,8769.0,0,0,0.0,,24.0,41.0
446516,2.0,50.0,,,,,,,,,4.0,,,,2.0,100.0,2.0,100.0,3678.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2,4,25980.0,4,2.0,100.0,3678.0,2.0,100.0,3678.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,4,100,6495.0,100,25980.0,6495.0,0,0,0.0,,7356.0,7356.0,7356.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,4,0,4.0,,,4,100,25980.0,6495.0,0,0,0.0,,100.0,0.0
446525,337.0,24.0,,,,,,,,,1394.0,,,,293.0,87.0,229.0,68.0,5604.0,23.0,7.0,1149.0,35.0,10.0,2329.0,270.0,80.0,7710.0,337,1394,7245002.0,1004,244.0,72.0,5702.0,229.0,68.0,5604.0,0.0,0.0,,270.0,80.0,7710.0,0.0,0.0,,1045,75,6933.0,72,6746795.0,6720.0,1148,82,11772839.0,10255.0,1391377.0,1283422.0,1283422.0,0.0,26433.0,81522.0,2081694.0,2081694.0,0.0,293.0,87.0,1394,0,1394.0,,,1045,75,7245002.0,6933.0,0,0,0.0,,72.0,82.0
446552,,,,,,,,,,,,1773.0,56.0,3172.0,1597.0,90.0,1322.0,75.0,4185.0,185.0,10.0,1599.0,0.0,0.0,,1353.0,76.0,6954.0,1773,3172,11533920.0,2149,1420.0,80.0,4105.0,1322.0,75.0,4185.0,0.0,0.0,,1353.0,76.0,6954.0,0.0,0.0,,2373,75,4860.0,68,8072960.0,3757.0,2357,74,14482035.0,6144.0,5828743.0,5533013.0,5533013.0,0.0,295730.0,0.0,9409329.0,9409329.0,0.0,1597.0,90.0,3172,0,,3172.0,0.0,2373,75,11533920.0,4860.0,0,0,0.0,,68.0,74.0
446561,,,,,,,,,,,,879.0,34.0,2601.0,744.0,85.0,498.0,57.0,3546.0,20.0,2.0,10935.0,15.0,2.0,3333.0,716.0,81.0,11130.0,879,2601,13746197.0,1484,501.0,57.0,4061.0,498.0,57.0,3360.0,410.0,47.0,225.0,691.0,79.0,7377.0,144.0,16.0,19942.0,1518,58,9055.0,57,4235794.0,2854.0,2318,89,23330034.0,10065.0,2034447.0,1765756.0,1673445.0,92311.0,218691.0,50000.0,7969261.0,5097630.0,2871631.0,744.0,85.0,2601,0,,2601.0,0.0,1518,58,13746197.0,9055.0,0,0,0.0,,57.0,89.0
446598,2.0,14.0,,,,,,,,,14.0,,,,2.0,100.0,2.0,100.0,4060.0,0.0,0.0,,0.0,0.0,,1.0,50.0,9402.0,2,14,84435.0,13,2.0,100.0,4060.0,2.0,100.0,4060.0,0.0,0.0,,1.0,50.0,9402.0,0.0,0.0,,13,93,6495.0,93,84435.0,6495.0,13,93,85103.0,6546.0,8119.0,8119.0,8119.0,0.0,0.0,0.0,9402.0,9402.0,0.0,2.0,100.0,14,0,14.0,,,13,93,84435.0,6495.0,0,0,0.0,,93.0,93.0
446604,482.0,20.0,,,,,,,,,2399.0,,,,457.0,95.0,381.0,79.0,12704.0,339.0,70.0,5036.0,110.0,23.0,4298.0,0.0,0.0,,482,2399,34479809.0,2134,457.0,95.0,15362.0,381.0,79.0,9485.0,315.0,65.0,3893.0,0.0,0.0,,0.0,0.0,,2301,96,14985.0,89,17707851.0,8298.0,0,0,0.0,,7020216.0,4840298.0,3613943.0,1226355.0,1707125.0,472793.0,0.0,0.0,0.0,457.0,95.0,2399,0,2399.0,,,2301,96,34479809.0,14985.0,0,0,0.0,,89.0,0.0
446640,156.0,24.0,,,,,,,,,637.0,,,,156.0,100.0,156.0,100.0,6337.0,57.0,37.0,4411.0,156.0,100.0,15641.0,106.0,68.0,5997.0,156,637,14083836.0,323,156.0,100.0,23589.0,79.0,51.0,5303.0,156.0,100.0,3651.0,105.0,67.0,5292.0,9.0,6.0,8892.0,631,99,22320.0,51,1617691.0,5008.0,400,63,2552500.0,6381.0,3679931.0,988535.0,418921.0,569614.0,251445.0,2439951.0,635711.0,555680.0,80031.0,156.0,100.0,631,6,631.0,,,631,100,14083836.0,22320.0,0,0,0.0,,51.0,63.0
446774,198.0,5.0,0.0,0.0,183.0,92.0,3.0,2.0,12.0,6.0,4061.0,,,,194.0,98.0,194.0,98.0,4247.0,137.0,69.0,3226.0,19.0,10.0,1900.0,54.0,27.0,4499.0,198,4061,7411620.0,774,194.0,98.0,6712.0,103.0,52.0,4746.0,193.0,97.0,1736.0,54.0,27.0,4499.0,0.0,0.0,,2317,57,3199.0,19,2672479.0,3453.0,554,14,2408810.0,4348.0,1302059.0,823940.0,488883.0,335057.0,442016.0,36103.0,242966.0,242966.0,0.0,194.0,98.0,1490,2571,1490.0,,,1373,92,6140364.0,4472.0,944,37,1271256.0,1347.0,52.0,37.0
447014,,,,,,,,,,,,58.0,20.0,288.0,56.0,97.0,39.0,67.0,3728.0,1.0,2.0,7633.0,0.0,0.0,,42.0,72.0,4978.0,58,288,856118.0,181,39.0,67.0,3924.0,35.0,60.0,4083.0,13.0,22.0,193.0,42.0,72.0,4978.0,0.0,0.0,,185,64,4628.0,63,762789.0,4214.0,200,69,2040512.0,10203.0,153042.0,145409.0,142896.0,2513.0,7633.0,0.0,209080.0,209080.0,0.0,56.0,97.0,288,0,,288.0,0.0,185,64,856118.0,4628.0,0,0,0.0,,63.0,69.0
447023,,,,,,,,,,,,1251.0,42.0,2984.0,1197.0,96.0,915.0,73.0,5580.0,112.0,9.0,1754.0,9.0,1.0,2022.0,970.0,78.0,7084.0,1251,2984,14674140.0,2458,1022.0,82.0,5206.0,911.0,73.0,5558.0,7.0,1.0,6074.0,952.0,76.0,6500.0,191.0,15.0,3579.0,2597,87,5650.0,82,14101180.0,5737.0,2633,88,18963680.0,7202.0,5320034.0,5105434.0,5062916.0,42518.0,196400.0,18200.0,6871466.0,6187882.0,683584.0,1197.0,96.0,2984,0,,2984.0,0.0,2597,87,14674140.0,5650.0,0,0,0.0,,82.0,88.0
447050,0.0,0.0,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,0,188,166176.0,22,,,,,,,,,,,,,,,,22,12,7553.0,12,129207.0,5873.0,34,18,364278.0,10714.0,,,,,,,,,,,,175,13,175.0,,,22,13,166176.0,7553.0,0,0,0.0,,13.0,19.0
447148,,,,,,,,,,,,61.0,21.0,285.0,61.0,100.0,61.0,100.0,5082.0,0.0,0.0,,33.0,54.0,183.0,59.0,97.0,8101.0,61,285,803274.0,160,61.0,100.0,5181.0,61.0,100.0,4890.0,32.0,52.0,366.0,59.0,97.0,7363.0,24.0,39.0,1813.0,165,58,4868.0,56,682949.0,4268.0,153,54,1122157.0,7334.0,316046.0,309996.0,298296.0,11700.0,0.0,6050.0,477932.0,434432.0,43500.0,61.0,100.0,285,0,,285.0,0.0,165,58,803274.0,4868.0,0,0,0.0,,56.0,54.0
447166,,,,,,,,,,,,42.0,45.0,93.0,37.0,88.0,20.0,48.0,5632.0,0.0,0.0,,7.0,17.0,261.0,26.0,62.0,8462.0,42,93,243398.0,46,21.0,50.0,5451.0,20.0,48.0,5508.0,6.0,14.0,413.0,26.0,62.0,7731.0,13.0,31.0,1462.0,47,51,5179.0,49,208098.0,4524.0,46,49,380730.0,8277.0,114465.0,112640.0,110165.0,2475.0,0.0,1825.0,220000.0,201000.0,19000.0,37.0,88.0,93,0,,93.0,0.0,47,51,243398.0,5179.0,0,0,0.0,,49.0,49.0
447175,,,,,,,,,,,,42.0,38.0,110.0,36.0,86.0,25.0,60.0,4692.0,0.0,0.0,,6.0,14.0,125.0,23.0,55.0,9022.0,42,110,294930.0,63,25.0,60.0,4722.0,25.0,60.0,4611.0,6.0,14.0,338.0,23.0,55.0,8457.0,10.0,24.0,1300.0,64,58,4608.0,57,261155.0,4145.0,60,55,510500.0,8508.0,118061.0,117311.0,115286.0,2025.0,0.0,750.0,207500.0,194500.0,13000.0,36.0,86.0,110,0,,110.0,0.0,64,58,294930.0,4608.0,0,0,0.0,,57.0,55.0
447263,74.0,4.0,,,,,,,,,1806.0,,,,74.0,100.0,23.0,31.0,4821.0,1.0,1.0,2100.0,2.0,3.0,1050.0,73.0,99.0,12142.0,74,1806,13355800.0,772,23.0,31.0,5004.0,23.0,31.0,4621.0,23.0,31.0,200.0,73.0,99.0,7372.0,38.0,51.0,9163.0,1480,82,9024.0,43,3342189.0,4329.0,1331,74,9917610.0,7451.0,115087.0,110887.0,106287.0,4600.0,2100.0,2100.0,886351.0,538144.0,348207.0,74.0,100.0,1806,0,1806.0,,,1480,82,13355800.0,9024.0,0,0,0.0,,43.0,74.0
447351,,,,,,,,,,,,303.0,36.0,851.0,283.0,93.0,256.0,84.0,4567.0,2.0,1.0,6670.0,0.0,0.0,,250.0,83.0,8285.0,303,851,2316985.0,489,256.0,84.0,4619.0,214.0,71.0,4715.0,191.0,63.0,838.0,244.0,81.0,7832.0,10.0,3.0,16022.0,575,68,4030.0,57,2018855.0,4129.0,574,67,3810295.0,6638.0,1182420.0,1169080.0,1009034.0,160046.0,13340.0,0.0,2071177.0,1910962.0,160215.0,283.0,93.0,851,0,,851.0,0.0,575,68,2316985.0,4030.0,0,0,0.0,,57.0,67.0
447421,5.0,2.0,,,,,,,,,230.0,,,,5.0,100.0,4.0,80.0,6083.0,0.0,0.0,,0.0,0.0,,5.0,100.0,6837.0,5,230,682797.0,128,4.0,80.0,6083.0,4.0,80.0,5783.0,2.0,40.0,600.0,5.0,100.0,6837.0,0.0,0.0,,135,59,5058.0,56,654972.0,5117.0,171,74,1385529.0,8103.0,24330.0,24330.0,23130.0,1200.0,0.0,0.0,34185.0,34185.0,0.0,5.0,100.0,230,0,230.0,,,135,59,682797.0,5058.0,0,0,0.0,,56.0,74.0
447449,,,,,,,,,,,,39.0,49.0,80.0,39.0,100.0,39.0,100.0,5867.0,1.0,3.0,2095.0,1.0,3.0,2425.0,39.0,100.0,5884.0,39,80,459385.0,41,39.0,100.0,5983.0,39.0,100.0,5752.0,1.0,3.0,4500.0,39.0,100.0,5776.0,1.0,3.0,4225.0,80,100,5742.0,51,238415.0,5815.0,41,51,385482.0,9402.0,233331.0,228811.0,224311.0,4500.0,2095.0,2425.0,229479.0,225254.0,4225.0,39.0,100.0,41,39,,41.0,39.0,41,100,407050.0,9928.0,39,100,52335.0,1342.0,100.0,100.0
447467,,,,,,,,,,,,324.0,81.0,398.0,250.0,77.0,241.0,74.0,4435.0,4.0,1.0,4092.0,0.0,0.0,,246.0,76.0,6626.0,324,398,1222697.0,279,241.0,74.0,4502.0,241.0,74.0,4435.0,0.0,0.0,,244.0,75.0,6583.0,2.0,1.0,11848.0,279,70,4382.0,70,1206329.0,4324.0,282,71,1812034.0,6426.0,1085102.0,1068734.0,1068734.0,0.0,16368.0,0.0,1630068.0,1606373.0,23695.0,250.0,77.0,398,0,,398.0,0.0,279,70,1222697.0,4382.0,0,0,0.0,,70.0,71.0
447582,189.0,18.0,0.0,0.0,189.0,100.0,0.0,0.0,0.0,0.0,1042.0,,,,188.0,99.0,111.0,59.0,8959.0,143.0,76.0,3349.0,11.0,6.0,3012.0,21.0,11.0,3830.0,189,1042,5195076.0,479,188.0,99.0,8013.0,111.0,59.0,5463.0,77.0,41.0,5038.0,21.0,11.0,3830.0,0.0,0.0,,795,76,6535.0,46,2216264.0,4627.0,125,12,574677.0,4597.0,1506488.0,994395.0,606435.0,387960.0,478963.0,33130.0,80431.0,80431.0,0.0,188.0,99.0,773,269,773.0,,,767,99,5168500.0,6739.0,28,10,26576.0,949.0,62.0,16.0
447591,,,,,,,,,,,,1044.0,98.0,1061.0,807.0,77.0,721.0,69.0,4588.0,0.0,0.0,,267.0,26.0,359.0,689.0,66.0,6494.0,1044,1061,3427345.0,718,767.0,73.0,4438.0,711.0,68.0,4574.0,232.0,22.0,241.0,689.0,66.0,6494.0,0.0,0.0,,774,73,4428.0,68,3275295.0,4562.0,698,66,4512295.0,6465.0,3403821.0,3307951.0,3251971.0,55980.0,0.0,95870.0,4474198.0,4474198.0,0.0,807.0,77.0,1061,0,,1061.0,0.0,774,73,3427345.0,4428.0,0,0,0.0,,68.0,66.0
447607,,,,,,,,,,,,890.0,35.0,2532.0,882.0,99.0,831.0,93.0,4474.0,0.0,0.0,,121.0,14.0,816.0,834.0,94.0,9849.0,890,2532,8381665.0,1760,842.0,95.0,4533.0,831.0,93.0,4425.0,257.0,29.0,158.0,823.0,92.0,7524.0,566.0,64.0,3572.0,2208,87,3796.0,70,7129172.0,4051.0,1715,68,11688639.0,6816.0,3816743.0,3717993.0,3677493.0,40500.0,0.0,98750.0,8213809.0,6191967.0,2021842.0,882.0,99.0,2532,0,,2532.0,0.0,2208,87,8381665.0,3796.0,0,0,0.0,,70.0,68.0
447616,,,,,,,,,,,,708.0,35.0,2003.0,704.0,99.0,671.0,95.0,4386.0,2.0,0.0,2329.0,89.0,13.0,809.0,689.0,97.0,10726.0,708,2003,7060661.0,1442,680.0,96.0,4441.0,671.0,95.0,4340.0,153.0,22.0,199.0,677.0,96.0,7513.0,551.0,78.0,4181.0,1809,90,3903.0,72,5814466.0,4032.0,1495,75,10033318.0,6711.0,3019585.0,2942928.0,2912428.0,30500.0,4657.0,72000.0,7390026.0,5086190.0,2303836.0,704.0,99.0,2003,0,,2003.0,0.0,1809,90,7060661.0,3903.0,0,0,0.0,,72.0,75.0
447689,1770.0,16.0,0.0,0.0,1689.0,95.0,81.0,5.0,0.0,0.0,10949.0,,,,1590.0,90.0,1297.0,73.0,6473.0,653.0,37.0,3541.0,101.0,6.0,3198.0,485.0,27.0,5629.0,1770,10949,55770245.0,5594,1523.0,86.0,7243.0,1100.0,62.0,5340.0,1282.0,72.0,1967.0,472.0,27.0,4804.0,58.0,3.0,7973.0,8762,80,6365.0,51,26640076.0,4762.0,2919,27,15958250.0,5467.0,11031286.0,8396001.0,5874016.0,2521985.0,2312335.0,322950.0,2729856.0,2267431.0,462425.0,1590.0,90.0,10377,572,10377.0,,,8278,80,54715521.0,6610.0,484,85,1054724.0,2179.0,54.0,28.0
447704,,,,,,,,,,,,68.0,30.0,224.0,58.0,85.0,48.0,71.0,4139.0,0.0,0.0,,0.0,0.0,,52.0,76.0,5474.0,68,224,470855.0,108,48.0,71.0,4139.0,48.0,71.0,4139.0,0.0,0.0,,52.0,76.0,5474.0,0.0,0.0,,108,48,4360.0,48,470855.0,4360.0,123,55,801681.0,6518.0,198675.0,198675.0,198675.0,0.0,0.0,0.0,284667.0,284667.0,0.0,58.0,85.0,224,0,,224.0,0.0,108,48,470855.0,4360.0,0,0,0.0,,48.0,55.0
447713,,,,,,,,,,,,0.0,0.0,328.0,,,,,,,,,,,,,,,0,328,217054.0,51,,,,,,,,,,,,,,,,51,16,4256.0,16,217054.0,4256.0,111,34,1229332.0,11075.0,,,,,,,,,,,,328,0,,328.0,0.0,51,16,217054.0,4256.0,0,0,0.0,,16.0,34.0
447722,,,,,,,,,,,,37.0,100.0,37.0,37.0,100.0,37.0,100.0,6263.0,0.0,0.0,,0.0,0.0,,35.0,95.0,7093.0,37,37,231725.0,37,37.0,100.0,6263.0,37.0,100.0,6263.0,0.0,0.0,,35.0,95.0,7093.0,0.0,0.0,,37,100,6263.0,100,231725.0,6263.0,35,95,248261.0,7093.0,231725.0,231725.0,231725.0,0.0,0.0,0.0,248261.0,248261.0,0.0,37.0,100.0,37,0,,37.0,0.0,37,100,231725.0,6263.0,0,0,0.0,,100.0,95.0
447731,,,,,,,,,,,,71.0,24.0,299.0,20.0,28.0,18.0,25.0,4080.0,0.0,0.0,,0.0,0.0,,7.0,10.0,4149.0,71,299,292064.0,69,18.0,25.0,4080.0,17.0,24.0,4282.0,4.0,6.0,163.0,7.0,10.0,4149.0,0.0,0.0,,70,23,4172.0,23,285064.0,4131.0,45,15,175187.0,3893.0,73440.0,73440.0,72790.0,650.0,0.0,0.0,29045.0,29045.0,0.0,20.0,28.0,299,0,,299.0,0.0,70,23,292064.0,4172.0,0,0,0.0,,23.0,15.0
447759,,,,,,,,,,,,20.0,7.0,303.0,19.0,95.0,19.0,95.0,4647.0,2.0,10.0,2412.0,0.0,0.0,,16.0,80.0,6575.0,20,303,832831.0,145,19.0,95.0,4901.0,14.0,70.0,5356.0,17.0,85.0,783.0,16.0,80.0,6575.0,0.0,0.0,,185,61,4502.0,48,691463.0,4769.0,170,56,1130106.0,6648.0,93112.0,88288.0,74981.0,13307.0,4824.0,0.0,105196.0,105196.0,0.0,19.0,95.0,303,0,,303.0,0.0,185,61,832831.0,4502.0,0,0,0.0,,48.0,56.0
447768,,,,,,,,,,,,801.0,34.0,2342.0,778.0,97.0,630.0,79.0,5028.0,20.0,2.0,2795.0,90.0,11.0,1701.0,678.0,85.0,10677.0,801,2342,9342483.0,1477,659.0,82.0,5124.0,627.0,78.0,4698.0,568.0,71.0,390.0,673.0,84.0,8406.0,102.0,13.0,15504.0,1750,75,5339.0,63,6604135.0,4471.0,1478,63,12011176.0,8127.0,3376390.0,3167395.0,2945793.0,221602.0,55893.0,153102.0,7238696.0,5657274.0,1581422.0,778.0,97.0,2342,0,,2342.0,0.0,1750,75,9342483.0,5339.0,0,0,0.0,,63.0,63.0
447777,,,,,,,,,,,,27.0,2.0,1169.0,21.0,78.0,10.0,37.0,6534.0,8.0,30.0,10213.0,0.0,0.0,,3.0,11.0,7349.0,27,1169,5077117.0,656,18.0,67.0,8169.0,10.0,37.0,6495.0,2.0,7.0,197.0,3.0,11.0,7349.0,0.0,0.0,,853,73,5952.0,56,2865926.0,4369.0,941,80,4274762.0,4543.0,147044.0,65343.0,64950.0,393.0,81701.0,0.0,22048.0,22048.0,0.0,21.0,78.0,1169,0,,1169.0,0.0,853,73,5077117.0,5952.0,0,0,0.0,,56.0,80.0
447795,,,,,,,,,,,,83.0,100.0,83.0,10.0,12.0,9.0,11.0,3227.0,0.0,0.0,,0.0,0.0,,2.0,2.0,2231.0,83,83,29044.0,9,9.0,11.0,3227.0,9.0,11.0,3227.0,0.0,0.0,,2.0,2.0,2231.0,0.0,0.0,,9,11,3227.0,11,29044.0,3227.0,2,2,4461.0,2231.0,29044.0,29044.0,29044.0,0.0,0.0,0.0,4461.0,4461.0,0.0,10.0,12.0,83,0,,83.0,0.0,9,11,29044.0,3227.0,0,0,0.0,,11.0,2.0
447810,,,,,,,,,,,,146.0,41.0,355.0,113.0,77.0,96.0,66.0,5322.0,33.0,23.0,3595.0,0.0,0.0,,86.0,59.0,7949.0,146,355,1302319.0,201,99.0,68.0,6359.0,96.0,66.0,5229.0,40.0,27.0,223.0,86.0,59.0,7949.0,0.0,0.0,,211,59,6172.0,57,1014934.0,5049.0,184,52,1486444.0,8079.0,629549.0,510929.0,502008.0,8921.0,118620.0,0.0,683622.0,683622.0,0.0,113.0,77.0,355,0,,355.0,0.0,211,59,1302319.0,6172.0,0,0,0.0,,57.0,52.0
447847,112.0,39.0,,,,,,,,,290.0,,,,48.0,43.0,28.0,25.0,6130.0,3.0,3.0,1743.0,0.0,0.0,,44.0,39.0,8751.0,112,290,180350.0,30,29.0,26.0,6099.0,28.0,25.0,6130.0,0.0,0.0,,41.0,37.0,7100.0,6.0,5.0,15662.0,31,11,5818.0,10,173439.0,5781.0,47,16,313353.0,6667.0,176882.0,171653.0,171653.0,0.0,5229.0,0.0,385057.0,291085.0,93972.0,48.0,43.0,202,88,202.0,,,31,15,180350.0,5818.0,0,0,0.0,,15.0,23.0
